hospital_id,date,occupied_beds,occupied_icu,ventilators_in_use,oxygen_cylinders_available,doctors_on_duty,nurses_on_duty
22,2025-08-23,59,6,2,17,162,371
22,2025-08-24,59,5,2,6,154,450
22,2025-08-25,56,6,2,33,118,253
22,2025-08-26,63,6,2,4,152,384
22,2025-08-27,64,6,2,3,171,362
22,2025-08-28,65,7,3,14,178,500
22,2025-08-29,58,6,2,4,155,422
22,2025-08-30,57,6,2,30,113,229
22,2025-08-31,58,6,3,6,134,398
22,2025-09-01,57,6,2,14,172,394
22,2025-09-02,62,6,2,0,199,497
22,2025-09-03,63,6,2,34,174,447
22,2025-09-04,59,6,2,27,146,415
22,2025-09-05,55,6,2,5,158,321
23,2025-08-07,1293,130,72,358,141,343
23,2025-08-08,1287,136,69,348,162,427
23,2025-08-09,1310,130,78,356,146,395
23,2025-08-10,1244,135,76,347,115,330
23,2025-08-11,1235,136,80,397,164,349
23,2025-08-12,1163,116,55,411,143,413
23,2025-08-13,1338,129,74,348,186,374
23,2025-08-14,1374,132,71,338,161,448
23,2025-08-15,1335,139,77,317,136,397
23,2025-08-16,1311,134,72,374,171,416
23,2025-08-17,1230,127,77,353,119,285
23,2025-08-18,1157,121,75,378,197,445
23,2025-08-19,1228,126,66,383,175,429
23,2025-08-20,1261,124,76,367,100,284
23,2025-08-21,1302,126,69,392,85,219
23,2025-08-22,1275,139,85,366,131,386
23,2025-08-23,1303,127,78,358,89,214
23,2025-08-24,1154,122,68,393,133,354
23,2025-08-25,1207,129,66,372,130,348
23,2025-08-26,1282,126,74,342,172,487
23,2025-08-27,1275,133,65,385,173,416
23,2025-08-28,1322,123,77,334,136,330
23,2025-08-29,1306,129,69,373,179,360
23,2025-08-30,1214,114,63,358,95,260
23,2025-08-31,1202,117,65,424,128,376
23,2025-09-01,1302,140,76,348,173,359
23,2025-09-02,1300,142,73,330,98,272
23,2025-09-03,1285,132,83,359,143,327
23,2025-09-04,1295,134,73,382,178,492
23,2025-09-05,1273,116,52,351,158,384
24,2025-08-07,329,30,18,49,158,331
24,2025-08-08,337,31,17,67,134,283
24,2025-08-09,360,32,17,57,113,245
24,2025-08-10,342,30,16,76,164,477
24,2025-08-11,323,28,14,80,176,516
24,2025-08-12,327,28,15,55,97,195
24,2025-08-13,332,29,18,79,94,233
24,2025-08-14,337,32,17,83,111,237
24,2025-08-15,350,32,19,96,153,345
24,2025-08-16,340,31,16,54,182,426
24,2025-08-17,316,29,16,76,177,424
24,2025-08-18,317,26,15,87,131,297
24,2025-08-19,314,30,16,56,115,315
24,2025-08-20,354,31,18,66,131,311
24,2025-08-21,349,32,18,73,174,440
24,2025-08-22,336,31,17,73,136,381
24,2025-08-23,323,28,15,98,160,465
24,2025-08-24,309,30,17,59,135,356
24,2025-08-25,324,28,15,56,168,361
24,2025-08-26,331,29,17,62,139,377
24,2025-08-27,343,31,18,41,157,460
24,2025-08-28,357,31,18,74,175,506
24,2025-08-29,341,27,16,63,127,301
24,2025-08-30,310,29,15,69,125,364
24,2025-08-31,327,28,15,64,167,398
24,2025-09-01,333,30,17,77,114,306
24,2025-09-02,345,31,17,61,185,427
24,2025-09-03,339,32,19,67,146,307
24,2025-09-04,340,30,17,60,202,500
24,2025-09-05,334,28,16,83,103,277
25,2025-08-07,794,90,52,370,203,429
25,2025-08-08,844,93,53,339,129,344
25,2025-08-09,838,90,55,351,182,386
25,2025-08-10,805,89,61,347,52,141
25,2025-08-11,807,87,50,357,170,507
25,2025-08-12,768,80,47,367,115,343
25,2025-08-13,752,85,46,363,128,285
25,2025-08-14,835,93,53,387,172,441
25,2025-08-15,874,88,55,350,181,508
25,2025-08-16,813,89,55,354,141,379
25,2025-08-17,765,81,45,371,161,444
25,2025-08-18,761,83,42,368,140,341
25,2025-08-19,787,83,55,386,207,488
25,2025-08-20,804,87,53,388,135,378
25,2025-08-21,817,93,54,353,149,368
25,2025-08-22,788,92,49,366,223,627
25,2025-08-23,760,85,52,392,159,346
25,2025-08-24,735,85,53,381,158,458
25,2025-08-25,787,84,42,347,145,365
25,2025-08-26,808,88,54,368,154,339
25,2025-08-27,836,88,46,362,156,431
25,2025-08-28,808,91,60,365,169,351
25,2025-08-29,812,78,43,377,186,475
25,2025-08-30,791,81,44,375,118,283
25,2025-08-31,743,80,52,360,114,242
25,2025-09-01,801,88,54,367,123,364
25,2025-09-02,829,94,59,370,173,427
25,2025-09-03,830,89,58,377,189,560
25,2025-09-04,806,91,54,357,177,449
25,2025-09-05,812,76,44,367,96,207
26,2025-08-07,1039,72,49,162,118,291
26,2025-08-08,1087,75,48,152,131,310
26,2025-08-09,1085,80,45,155,158,382
26,2025-08-10,1027,71,43,150,171,370
26,2025-08-11,951,80,55,167,144,400
26,2025-08-12,990,78,42,123,147,322
26,2025-08-13,1037,74,41,155,99,256
26,2025-08-14,1054,77,42,156,140,369
26,2025-08-15,1074,83,49,149,163,359
26,2025-08-16,1019,83,53,160,198,522
26,2025-08-17,1013,71,45,176,195,420
26,2025-08-18,965,74,34,167,121,280
26,2025-08-19,987,77,41,146,117,236
26,2025-08-20,1026,81,51,165,155,413
26,2025-08-21,1095,85,49,125,146,417
26,2025-08-22,1077,79,37,130,110,237
26,2025-08-23,1044,77,42,155,207,523
26,2025-08-24,959,80,42,150,99,255
26,2025-08-25,964,74,46,189,143,408
26,2025-08-26,1026,73,46,163,165,469
26,2025-08-27,1054,83,49,150,109,246
26,2025-08-28,1023,79,53,146,178,370
26,2025-08-29,945,78,41,172,130,389
26,2025-08-30,940,72,38,157,179,396
26,2025-08-31,950,72,41,179,170,431
26,2025-09-01,1026,75,42,165,194,515
26,2025-09-02,1044,79,52,150,152,378
26,2025-09-03,1062,80,48,128,148,350
26,2025-09-04,998,73,46,164,157,433
26,2025-09-05,975,84,50,171,151,398
27,2025-08-07,577,76,45,25,102,295
27,2025-08-08,607,77,47,45,190,559
27,2025-08-09,627,76,42,14,188,480
27,2025-08-10,556,68,41,57,171,411
27,2025-08-11,581,72,44,57,145,359
27,2025-08-12,543,69,44,57,168,499
27,2025-08-13,576,72,52,62,227,487
27,2025-08-14,605,77,46,38,177,475
27,2025-08-15,641,74,47,9,136,379
27,2025-08-16,598,71,36,63,105,292
27,2025-08-17,588,73,41,56,153,415
27,2025-08-18,590,70,44,63,181,493
27,2025-08-19,592,74,47,28,115,322
27,2025-08-20,594,75,45,43,95,232
27,2025-08-21,612,74,43,33,121,330
27,2025-08-22,593,75,44,43,198,580
27,2025-08-23,592,74,46,36,136,301
27,2025-08-24,573,73,42,74,133,281
27,2025-08-25,555,72,45,32,158,459
27,2025-08-26,565,73,48,53,133,359
27,2025-08-27,601,75,48,32,182,422
27,2025-08-28,602,75,42,38,149,315
27,2025-08-29,584,72,44,46,219,516
27,2025-08-30,563,60,36,60,131,326
27,2025-08-31,546,68,46,62,122,307
27,2025-09-01,571,73,42,39,155,315
27,2025-09-02,586,78,48,43,137,306
27,2025-09-03,585,72,46,44,118,281
27,2025-09-04,611,74,43,43,170,392
27,2025-09-05,582,73,42,39,185,425
28,2025-08-07,1585,222,129,425,134,338
28,2025-08-08,1669,223,127,403,174,521
28,2025-08-09,1751,222,126,370,169,470
28,2025-08-10,1582,231,139,419,164,402
28,2025-08-11,1580,228,122,438,114,318
28,2025-08-12,1527,194,117,411,109,238
28,2025-08-13,1518,218,120,454,152,311
28,2025-08-14,1763,232,139,367,135,315
28,2025-08-15,1671,234,144,405,129,277
28,2025-08-16,1642,217,121,433,169,356
28,2025-08-17,1556,219,125,465,183,431
28,2025-08-18,1528,211,112,431,159,350
28,2025-08-19,1568,214,124,423,189,560
28,2025-08-20,1596,226,122,413,174,385
28,2025-08-21,1595,239,126,417,172,494
28,2025-08-22,1679,232,129,392,115,320
28,2025-08-23,1594,210,123,425,169,427
28,2025-08-24,1545,210,108,464,165,430
28,2025-08-25,1466,210,125,442,190,450
28,2025-08-26,1655,234,126,404,195,509
28,2025-08-27,1734,226,134,401,60,158
28,2025-08-28,1702,239,154,384,157,463
28,2025-08-29,1568,235,129,431,174,445
28,2025-08-30,1546,193,117,466,134,390
28,2025-08-31,1529,212,134,464,180,503
28,2025-09-01,1532,223,118,459,151,357
28,2025-09-02,1611,225,125,419,77,198
28,2025-09-03,1691,243,152,371,98,236
28,2025-09-04,1608,246,115,430,129,366
28,2025-09-05,1525,221,125,425,181,467
29,2025-08-07,1080,131,65,129,133,389
29,2025-08-08,1130,137,70,110,97,204
29,2025-08-09,1139,135,71,133,180,503
29,2025-08-10,1094,126,72,128,192,547
29,2025-08-11,1015,122,64,124,175,492
29,2025-08-12,1011,128,67,119,152,322
29,2025-08-13,1037,121,62,89,177,496
29,2025-08-14,1073,136,79,148,115,293
29,2025-08-15,1102,127,70,112,168,451
29,2025-08-16,1128,138,73,91,174,450
29,2025-08-17,1033,130,65,150,151,391
29,2025-08-18,1030,116,68,122,150,425
29,2025-08-19,1021,126,70,142,108,286
29,2025-08-20,1114,127,62,117,103,217
29,2025-08-21,1113,136,70,89,158,371
29,2025-08-22,1054,130,65,120,148,410
29,2025-08-23,1084,132,78,137,138,368
29,2025-08-24,1003,122,63,129,118,352
29,2025-08-25,1022,128,71,138,106,299
29,2025-08-26,1071,123,64,83,155,445
29,2025-08-27,1049,134,72,116,144,322
29,2025-08-28,1126,139,73,84,176,431
29,2025-08-29,1084,124,66,153,103,290
29,2025-08-30,999,122,51,100,183,412
29,2025-08-31,997,125,66,126,124,299
29,2025-09-01,1049,121,63,124,103,225
29,2025-09-02,1113,125,63,130,169,374
29,2025-09-03,1125,136,73,96,124,343
29,2025-09-04,1031,126,68,123,159,470
29,2025-09-05,1065,118,58,141,173,384
30,2025-08-07,898,123,64,222,162,422
30,2025-08-08,1022,137,61,227,117,286
30,2025-08-09,1029,132,61,183,129,301
30,2025-08-10,981,118,63,196,178,403
30,2025-08-11,957,108,55,208,144,401
30,2025-08-12,991,111,54,208,108,269
30,2025-08-13,932,118,53,218,141,335
30,2025-08-14,1002,122,61,190,121,329
30,2025-08-15,1004,116,48,214,170,420
30,2025-08-16,977,112,49,215,157,364
30,2025-08-17,865,104,41,234,133,359
30,2025-08-18,930,128,62,222,126,275
30,2025-08-19,925,108,49,215,132,345
30,2025-08-20,992,133,57,197,195,500
30,2025-08-21,1015,125,62,214,166,388
30,2025-08-22,1014,122,53,185,158,416
30,2025-08-23,966,111,46,206,77,167
30,2025-08-24,922,110,48,217,132,275
30,2025-08-25,901,114,52,215,158,437
30,2025-08-26,981,120,55,177,192,572
30,2025-08-27,1024,136,63,187,143,380
30,2025-08-28,1007,133,65,190,142,348
30,2025-08-29,999,113,53,193,117,251
30,2025-08-30,912,114,54,210,98,230
30,2025-08-31,911,109,48,231,131,320
30,2025-09-01,1011,107,48,208,179,408
30,2025-09-02,964,128,56,210,134,347
30,2025-09-03,958,116,62,203,129,346
30,2025-09-04,924,122,68,215,181,392
30,2025-09-05,877,115,60,206,161,333
31,2025-08-07,1032,133,62,138,152,313
31,2025-08-08,1086,142,61,113,126,332
31,2025-08-09,1077,133,59,101,123,303
31,2025-08-10,1020,140,59,130,128,258
31,2025-08-11,1069,132,56,131,178,384
31,2025-08-12,984,124,53,130,83,234
31,2025-08-13,1052,126,51,116,109,273
31,2025-08-14,1119,138,63,120,185,416
31,2025-08-15,1150,143,64,104,148,342
31,2025-08-16,1118,138,57,136,122,263
31,2025-08-17,1007,125,55,152,142,293
31,2025-08-18,968,108,51,164,185,452
31,2025-08-19,1053,123,51,139,151,420
31,2025-08-20,1108,134,53,134,136,275
31,2025-08-21,1090,135,60,140,115,341
31,2025-08-22,1021,138,65,128,134,391
31,2025-08-23,989,126,60,147,183,512
31,2025-08-24,941,117,50,167,175,401
31,2025-08-25,1010,129,63,149,132,352
31,2025-08-26,1083,132,55,120,114,322
31,2025-08-27,1140,155,69,120,164,389
31,2025-08-28,1108,136,62,133,141,332
31,2025-08-29,1026,133,59,130,94,242
31,2025-08-30,1056,137,62,117,205,497
31,2025-08-31,1011,119,50,181,185,383
31,2025-09-01,1021,130,60,117,133,267
31,2025-09-02,1080,135,55,142,128,371
31,2025-09-03,1128,132,59,94,136,299
31,2025-09-04,1137,133,59,124,149,318
31,2025-09-05,1057,130,53,115,142,352
32,2025-08-07,902,67,33,410,151,419
32,2025-08-08,911,67,28,410,91,234
32,2025-08-09,950,66,31,383,176,427
32,2025-08-10,901,68,35,381,198,548
32,2025-08-11,831,56,29,421,112,299
32,2025-08-12,916,66,30,405,179,419
32,2025-08-13,914,71,33,402,187,440
32,2025-08-14,973,66,32,404,147,333
32,2025-08-15,978,67,34,428,122,354
32,2025-08-16,924,68,29,415,190,386
32,2025-08-17,904,70,31,393,170,498
32,2025-08-18,881,60,25,419,128,380
32,2025-08-19,820,64,23,413,167,336
32,2025-08-20,878,71,28,418,138,381
32,2025-08-21,958,69,33,368,170,420
32,2025-08-22,957,70,34,363,112,225
32,2025-08-23,929,62,30,398,132,279
32,2025-08-24,912,68,29,415,169,475
32,2025-08-25,886,62,28,420,171,504
32,2025-08-26,938,67,33,379,136,326
32,2025-08-27,987,63,30,401,143,327
32,2025-08-28,948,67,32,400,199,432
32,2025-08-29,911,60,31,394,165,465
32,2025-08-30,932,66,30,405,121,286
32,2025-08-31,842,62,23,421,168,469
32,2025-09-01,935,67,31,401,139,381
32,2025-09-02,920,60,29,395,158,459
32,2025-09-03,953,74,38,388,149,317
32,2025-09-04,918,74,32,388,145,421
32,2025-09-05,900,66,24,403,137,361
33,2025-08-07,815,100,62,106,169,503
33,2025-08-08,751,105,58,101,156,440
33,2025-08-09,774,103,54,103,148,380
33,2025-08-10,795,96,59,118,132,322
33,2025-08-11,768,88,53,117,165,330
33,2025-08-12,740,97,52,97,161,370
33,2025-08-13,777,86,52,112,79,189
33,2025-08-14,775,94,55,133,176,429
33,2025-08-15,808,103,58,75,114,237
33,2025-08-16,813,100,58,110,148,419
33,2025-08-17,758,89,44,104,183,398
33,2025-08-18,751,92,54,109,163,479
33,2025-08-19,733,92,56,131,142,288
33,2025-08-20,850,92,61,57,200,593
33,2025-08-21,843,103,60,99,118,304
33,2025-08-22,817,96,51,102,150,392
33,2025-08-23,738,90,54,120,156,313
33,2025-08-24,730,95,47,102,147,348
33,2025-08-25,739,91,51,143,116,271
33,2025-08-26,774,98,54,107,175,477
33,2025-08-27,809,96,53,125,164,449
33,2025-08-28,789,98,53,103,117,308
33,2025-08-29,724,98,62,105,136,274
33,2025-08-30,772,89,52,111,126,291
33,2025-08-31,727,81,39,109,117,296
33,2025-09-01,738,94,65,95,137,340
33,2025-09-02,810,90,57,119,220,502
33,2025-09-03,762,100,56,121,114,313
33,2025-09-04,805,103,60,95,108,227
33,2025-09-05,733,88,50,151,142,401
34,2025-08-07,1603,250,143,625,140,289
34,2025-08-08,1720,266,149,580,147,364
34,2025-08-09,1535,248,122,650,120,255
34,2025-08-10,1536,269,148,641,186,468
34,2025-08-11,1552,243,123,609,146,295
34,2025-08-12,1580,240,118,651,143,363
34,2025-08-13,1575,269,132,605,180,405
34,2025-08-14,1561,259,151,639,142,310
34,2025-08-15,1691,262,140,611,199,594
34,2025-08-16,1632,248,145,632,197,435
34,2025-08-17,1557,258,156,653,174,496
34,2025-08-18,1381,248,141,685,207,448
34,2025-08-19,1523,257,134,637,136,363
34,2025-08-20,1744,246,154,572,105,271
34,2025-08-21,1662,286,150,587,151,352
34,2025-08-22,1585,263,163,639,133,279
34,2025-08-23,1610,248,127,638,129,297
34,2025-08-24,1495,259,145,653,135,379
34,2025-08-25,1609,250,139,655,152,311
34,2025-08-26,1601,268,153,654,141,376
34,2025-08-27,1665,267,156,618,94,265
34,2025-08-28,1721,267,162,592,130,356
34,2025-08-29,1582,262,139,631,118,271
34,2025-08-30,1622,249,137,647,87,180
34,2025-08-31,1522,256,136,661,191,568
34,2025-09-01,1585,257,125,646,104,244
34,2025-09-02,1662,263,139,590,187,556
34,2025-09-03,1680,263,150,609,142,359
34,2025-09-04,1603,248,136,652,180,477
34,2025-09-05,1491,240,138,666,194,399
35,2025-08-07,784,113,48,163,181,384
35,2025-08-08,840,123,63,156,143,370
35,2025-08-09,844,124,64,149,126,295
35,2025-08-10,863,117,55,131,162,404
35,2025-08-11,783,119,55,149,206,471
35,2025-08-12,754,113,57,206,115,275
35,2025-08-13,812,122,61,183,122,311
35,2025-08-14,831,117,57,170,214,486
35,2025-08-15,893,123,58,132,187,532
35,2025-08-16,817,114,53,184,175,418
35,2025-08-17,771,114,51,195,135,304
35,2025-08-18,761,114,57,156,171,492
35,2025-08-19,770,110,52,170,114,276
35,2025-08-20,841,119,59,159,139,374
35,2025-08-21,900,119,61,158,144,419
35,2025-08-22,813,122,53,154,175,422
35,2025-08-23,809,113,57,187,163,441
35,2025-08-24,805,113,49,165,199,517
35,2025-08-25,773,116,58,165,168,443
35,2025-08-26,831,119,59,155,162,437
35,2025-08-27,840,128,66,131,138,405
35,2025-08-28,861,124,62,181,136,389
35,2025-08-29,818,115,56,181,179,418
35,2025-08-30,769,118,60,169,122,283
35,2025-08-31,805,119,53,168,174,429
35,2025-09-01,766,119,56,175,130,352
35,2025-09-02,850,121,61,157,229,547
35,2025-09-03,888,119,56,140,88,192
35,2025-09-04,812,116,65,156,136,296
35,2025-09-05,805,118,58,150,147,341
36,2025-08-07,775,85,50,450,147,296
36,2025-08-08,870,81,39,400,154,394
36,2025-08-09,779,80,40,440,182,526
36,2025-08-10,749,83,41,456,162,388
36,2025-08-11,747,81,39,438,102,276
36,2025-08-12,717,77,36,472,187,449
36,2025-08-13,795,76,40,437,154,425
36,2025-08-14,811,83,37,395,146,369
36,2025-08-15,842,81,32,386,148,349
36,2025-08-16,798,86,42,462,147,320
36,2025-08-17,709,80,43,454,179,449
36,2025-08-18,763,75,43,414,173,358
36,2025-08-19,728,70,38,428,137,370
36,2025-08-20,836,85,43,412,151,355
36,2025-08-21,809,82,43,415,169,486
36,2025-08-22,786,82,43,424,132,373
36,2025-08-23,797,76,39,414,183,390
36,2025-08-24,717,76,39,451,145,373
36,2025-08-25,761,78,37,429,142,387
36,2025-08-26,790,83,42,420,151,393
36,2025-08-27,822,83,41,435,135,336
36,2025-08-28,819,91,40,422,131,264
36,2025-08-29,766,83,36,434,121,329
36,2025-08-30,775,82,38,421,149,325
36,2025-08-31,718,81,43,425,196,392
36,2025-09-01,771,79,42,447,167,361
36,2025-09-02,798,73,36,395,117,312
36,2025-09-03,776,80,42,387,161,382
36,2025-09-04,814,87,46,404,179,431
36,2025-09-05,787,81,41,452,180,371
37,2025-08-07,226,32,19,141,110,248
37,2025-08-08,227,37,25,132,127,345
37,2025-08-09,227,37,22,122,165,413
37,2025-08-10,233,33,20,124,166,464
37,2025-08-11,215,32,23,120,146,408
37,2025-08-12,209,38,27,147,185,551
37,2025-08-13,220,38,21,120,157,394
37,2025-08-14,228,32,23,109,146,390
37,2025-08-15,245,36,22,111,179,442
37,2025-08-16,231,34,24,119,184,545
37,2025-08-17,216,32,16,146,162,446
37,2025-08-18,201,31,21,118,176,382
37,2025-08-19,224,35,28,101,148,315
37,2025-08-20,213,36,27,128,193,443
37,2025-08-21,238,35,22,103,131,295
37,2025-08-22,238,37,29,114,214,635
37,2025-08-23,199,33,20,142,170,411
37,2025-08-24,199,35,23,130,149,334
37,2025-08-25,216,33,20,143,111,282
37,2025-08-26,219,35,20,134,179,428
37,2025-08-27,237,37,24,132,157,336
37,2025-08-28,229,34,18,119,171,462
37,2025-08-29,230,33,18,132,198,575
37,2025-08-30,207,34,20,141,130,269
37,2025-08-31,206,34,24,135,174,438
37,2025-09-01,229,35,24,126,174,436
37,2025-09-02,234,34,22,118,142,350
37,2025-09-03,242,37,26,123,147,298
37,2025-09-04,222,36,23,144,158,393
37,2025-09-05,211,32,20,125,136,357
38,2025-08-07,154,14,6,57,196,425
38,2025-08-08,161,14,7,78,153,326
38,2025-08-09,157,15,6,55,124,279
38,2025-08-10,155,14,6,65,137,304
38,2025-08-11,148,13,6,42,159,471
38,2025-08-12,147,14,7,65,141,386
38,2025-08-13,152,13,5,65,112,310
38,2025-08-14,149,14,7,81,175,478
38,2025-08-15,156,14,7,63,145,298
38,2025-08-16,158,14,6,88,114,230
38,2025-08-17,151,14,7,62,147,319
38,2025-08-18,150,13,7,86,111,225
38,2025-08-19,152,14,7,68,71,203
38,2025-08-20,160,14,7,37,139,369
38,2025-08-21,168,14,6,65,168,363
38,2025-08-22,163,14,8,70,109,237
38,2025-08-23,157,13,6,58,179,398
38,2025-08-24,139,13,6,94,112,247
38,2025-08-25,153,12,5,82,120,260
38,2025-08-26,152,13,6,79,208,495
38,2025-08-27,157,14,7,63,183,518
38,2025-08-28,165,14,7,43,163,418
38,2025-08-29,159,14,7,33,184,508
38,2025-08-30,150,12,5,56,175,359
38,2025-08-31,148,12,6,70,122,304
38,2025-09-01,153,13,7,76,135,271
38,2025-09-02,155,15,8,43,156,316
38,2025-09-03,168,13,5,89,165,333
38,2025-09-04,169,14,7,41,128,379
38,2025-09-05,145,12,5,71,152,453
39,2025-08-07,1186,89,49,548,89,200
39,2025-08-08,1328,84,48,511,107,308
39,2025-08-09,1369,90,53,502,166,404
39,2025-08-10,1250,87,46,518,174,386
39,2025-08-11,1212,80,45,516,157,388
39,2025-08-12,1189,83,45,517,117,331
39,2025-08-13,1209,78,41,519,109,250
39,2025-08-14,1328,93,52,481,181,372
39,2025-08-15,1323,89,53,514,160,443
39,2025-08-16,1248,90,55,521,133,275
39,2025-08-17,1201,86,50,530,151,371
39,2025-08-18,1116,82,42,552,155,441
39,2025-08-19,1286,83,46,526,145,412
39,2025-08-20,1246,92,54,541,117,236
39,2025-08-21,1328,88,49,489,153,344
39,2025-08-22,1265,87,47,500,153,372
39,2025-08-23,1222,82,47,519,171,407
39,2025-08-24,1209,78,38,504,117,303
39,2025-08-25,1220,82,50,498,211,448
39,2025-08-26,1235,83,50,533,145,430
39,2025-08-27,1355,88,49,522,178,373
39,2025-08-28,1283,91,54,510,132,340
39,2025-08-29,1196,88,52,516,139,374
39,2025-08-30,1143,82,43,566,174,412
39,2025-08-31,1129,79,43,548,153,441
39,2025-09-01,1260,79,41,506,129,381
39,2025-09-02,1333,96,51,518,132,373
39,2025-09-03,1365,86,45,446,175,463
39,2025-09-04,1226,84,56,501,155,359
39,2025-09-05,1172,77,41,536,164,371
40,2025-08-07,1151,102,54,158,154,342
40,2025-08-08,1251,103,55,134,192,406
40,2025-08-09,1163,100,54,139,159,357
40,2025-08-10,1192,101,55,158,183,543
40,2025-08-11,1105,95,52,164,119,292
40,2025-08-12,1104,94,43,161,175,369
40,2025-08-13,1144,99,62,156,113,245
40,2025-08-14,1146,106,55,179,127,318
40,2025-08-15,1238,106,52,114,164,486
40,2025-08-16,1135,101,53,140,130,305
40,2025-08-17,1150,103,52,172,122,252
40,2025-08-18,1099,86,45,160,153,324
40,2025-08-19,1136,99,56,165,197,497
40,2025-08-20,1178,98,49,117,146,340
40,2025-08-21,1192,102,54,132,112,323
40,2025-08-22,1210,102,60,127,191,389
40,2025-08-23,1147,99,53,126,136,320
40,2025-08-24,1105,94,57,154,114,326
40,2025-08-25,1194,103,55,146,191,526
40,2025-08-26,1167,96,50,134,176,514
40,2025-08-27,1202,100,54,137,158,464
40,2025-08-28,1235,103,56,140,165,389
40,2025-08-29,1132,92,46,174,163,419
40,2025-08-30,1153,87,46,118,99,255
40,2025-08-31,1096,93,52,156,181,513
40,2025-09-01,1178,98,52,162,150,432
40,2025-09-02,1203,101,62,145,120,285
40,2025-09-03,1189,105,57,138,195,400
40,2025-09-04,1170,94,49,167,179,521
40,2025-09-05,1125,99,49,138,96,208
41,2025-08-07,67,10,6,26,175,370
41,2025-08-08,74,10,5,61,138,299
41,2025-08-09,78,10,4,72,151,401
41,2025-08-10,74,9,4,26,154,347
41,2025-08-11,76,10,4,25,123,309
41,2025-08-12,70,9,5,49,173,356
41,2025-08-13,73,9,4,43,149,358
41,2025-08-14,72,10,5,27,175,503
41,2025-08-15,80,10,4,47,196,506
41,2025-08-16,73,9,5,37,170,352
41,2025-08-17,71,9,4,68,187,540
41,2025-08-18,71,9,5,33,159,324
41,2025-08-19,70,9,4,22,134,366
41,2025-08-20,75,10,6,30,106,301
41,2025-08-21,79,10,5,68,128,291
41,2025-08-22,77,10,5,49,225,486
41,2025-08-23,74,10,5,59,189,419
41,2025-08-24,70,10,5,24,154,374
41,2025-08-25,72,9,5,29,138,309
41,2025-08-26,72,10,5,34,193,578
41,2025-08-27,77,10,5,49,135,283
41,2025-08-28,77,9,6,49,73,172
41,2025-08-29,72,10,5,45,168,487
41,2025-08-30,69,9,5,58,159,361
41,2025-08-31,72,9,5,64,155,403
41,2025-09-01,72,10,6,52,179,439
41,2025-09-02,69,9,4,31,160,320
41,2025-09-03,74,9,5,35,166,438
41,2025-09-04,69,10,5,36,130,319
41,2025-09-05,72,11,5,45,178,474
42,2025-08-07,826,92,46,291,144,411
42,2025-08-08,844,102,56,261,159,336
42,2025-08-09,871,98,56,255,116,252
42,2025-08-10,865,97,50,241,133,379
42,2025-08-11,811,102,58,292,132,314
42,2025-08-12,836,91,55,287,159,463
42,2025-08-13,799,92,53,274,116,243
42,2025-08-14,848,96,50,282,123,248
